"API Password","Mot de passe d'accès à l'API"
"API Signature","Signature de l'API"
"API User Name","Identifiant d'accès à l'API"
"Billing Information","Informations de facturation"
"Business Account","Compte professionnel"
"Business Name","Raison sociale"
"Change Payment Method","Modifier le mode de paiement"
"Change Shipping Address","Modifier"
"Credit Card Types","Types de cartes bancaires"
"Debug Flag","Indicateur de déboguage"
"Edit Shopping Cart","Modifier le panier"
"Enabled","Activé"
"Items in Your Shopping Cart","Articles dans votre panier"
"New order status","Statut d'une nouvelle commande"
"PayPal Account","Compte PayPal"
"PayPal Email","Email Paypal"
"Payment Action","Action de paiement"
"Payment Method","Mode de paiement"
"Payment from Specific countries","Paiement depuis certains pays"
"Payment from applicable countries","Paiement depuis les pays applicables"
"Paypal Logo Image URL","URL de l'image du logo Paypal"
"Paypal URL","URL de Paypal"
"Place an Order","Passer une commande"
"Please select a shipping method...","Sélectionnez un mode de livraison..."
"Price","Prix"
"Product Name","Nom produit"
"Proxy Host","Hôte proxy"
"Proxy Port","Port de proxy"
"Qty","Quantité"
"Review Order","Vérifier la commande"
"Sandbox Flag","Mode sandbox (pour les tests)"
"Shipping Address","Adresse de livraison"
"Shipping Information","Informations de livraison"
"Shipping Method","Mode de livraison"
"Sorry, no quotes are available for this order at this time.","Désolé, aucune estimation n'existe pour cette commande pour l'instant"
"Sort order","Ordre de tri"
"Submitting order information...","Les informations de commande sont en cours d'envoi..."
"Subtotal","Sous-total"
"Title","Titre"
"Transaction Type","Type de transaction"
"Type","Type"
"Update Shipping Method","Changer de mode de livraison"
"Use Proxy","Utiliser un proxy"
"Website Payments Pro (Express, Direct)","Paiements pro sur site web (Express, Direct)"
"Website Payments Standard","Paiements standards sur site web"
"You will be redirected to PayPal website when you place an order.","Vous serez redirigé vers le site de Paypal quand vous validez la commande."
"You will be redirected to paypal in a few seconds.","Vous allez être redirigé vers Paypal dans quelques secondes."
"Your billing address will be ignored and you will be redirected to PayPal website","Votre adresse de facturation va être ignorée et vous allez être redirigé sur le site de PayPal"
"Paypal Logo Image URL(150x150)","URL du logo Paypal (150x150)"
